2025-08-24 17:05:49,234 - multilogin_api - INFO - Successfully authenticated with Multilogin X API
2025-08-24 17:19:20,845 - urllib3.connectionpool - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e41130>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,846 - urllib3.connectionpool - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e41730>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,847 - urllib3.connectionpool - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e275b0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,847 - urllib3.connectionpool - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e27fd0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,848 - urllib3.connectionpool - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102df7280>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,849 - urllib3.connectionpool - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102df7a90>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,849 - urllib3.connectionpool - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102df7cd0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,850 - urllib3.connectionpool - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102df7e50>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,851 - urllib3.connectionpool - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e11040>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,852 - urllib3.connectionpool - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e116d0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,852 - urllib3.connectionpool - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102df7310>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
